"Latitude","Longitude","group","Response"
55.81227875,-132.9180756,"Marine mammal",0
55.79800034,-132.8127594,"Marine mammal",0
55.79666901,-132.8097687,"Marine mammal",0
55.79275894,-132.8105164,"Marine mammal",0
55.79296112,-132.8105164,"Marine mammal",0
55.79296112,-132.8105164,"Marine mammal",0
55.79296112,-132.8105164,"Marine mammal",0
55.82406998,-133.2350769,"Marine mammal",0
55.82406998,-133.2350769,"Marine mammal",0
55.82352829,-133.2353058,"Marine mammal",0
55.82382965,-133.2353058,"Marine mammal",0
55.81412888,-132.5178223,"Marine mammal",0
55.80408096,-132.497757,"Marine mammal",0
55.01863098,-133.010376,"Marine mammal",0
55.82455063,-133.0107269,"Marine mammal",0
55.83147049,-132.9945984,"Marine mammal",0
55.81203079,-132.9429016,"Marine mammal",0
55.746,-132.8342,"Marine mammal",0
55.77838135,-132.8698273,"Marine mammal",0
55.68782043,-132.8612823,"Marine mammal",0
55.45341873,-132.8434753,"Marine mammal",0
55.78409958,-132.7604065,"Marine mammal",0
55.7677002,-132.6865997,"Marine mammal",0
55.32265091,-131.6797791,"Marine mammal",712
55.29999924,-132.8999939,"Marine mammal",0
55.29999924,-132.8999939,"Marine mammal",0
55.29999924,-132.8999939,"Marine mammal",0
55.72000122,-132.8200073,"Marine mammal",0
55.72000122,-132.8200073,"Marine mammal",0
55.81604004,-132.5170593,"Marine mammal",0
55.81604004,-132.5170593,"Marine mammal",0
55.8365593,-132.9950409,"Marine mammal",0
55.89035034,-132.9013824,"Marine mammal",0
55.87546921,-132.850647,"Marine mammal",0
55.87546921,-132.8498688,"Marine mammal",0
55.87554932,-132.8581696,"Marine mammal",0
55.87551117,-132.8495483,"Marine mammal",0
55.87535095,-132.8495789,"Marine mammal",0
55.87459946,-132.9486389,"Marine mammal",0
55.71888,-132.666105,"Marine mammal",0
55.801665,-132.801665,"Marine mammal",0
55.76810074,-132.7265015,"Marine mammal",0
55.97449875,-132.7496033,"Marine mammal",0
55.90129852,-132.9442596,"Marine mammal",0
55.45341873,-132.8434753,"Marine mammal",0
55.80741119,-132.9759521,"Marine mammal",0
55.81095123,-132.980072,"Marine mammal",0
55.80435181,-132.9745483,"Marine mammal",0
55.45341873,-132.8432465,"Marine mammal",0
55.80566025,-133.1127167,"Marine mammal",0
55.282707,-132.935914,"Marine mammal",0
55.68894958,-132.8623352,"Marine mammal",0
55.4143486,-132.6047974,"Marine mammal",0
55.80307007,-133.0754547,"Marine mammal",0
55.91419983,-132.7588043,"Marine mammal",0
55.97415924,-132.7497864,"Marine mammal",0
55.97415924,-132.7497864,"Marine mammal",0
55.97415924,-132.7497864,"Marine mammal",0
55.92734909,-133.2172241,"Marine mammal",0
55.71223831,-132.844574,"Marine mammal",0
55.73147964,-132.8227386,"Marine mammal",0
55.73797989,-132.8239746,"Marine mammal",0
55.7503891,-132.832077,"Marine mammal",0
55.75183868,-132.8332367,"Marine mammal",0
55.75357819,-132.8341064,"Marine mammal",0
55.75605011,-132.8362122,"Marine mammal",0
55.90567017,-132.7864532,"Marine mammal",0
55.90567017,-132.7864532,"Marine mammal",0
55.90567017,-132.7864532,"Marine mammal",0
58.38751984,-134.548172,"Marine mammal",0
55.8057785,-132.9777527,"Marine mammal",0
55.741,-133.242,"Marine mammal",0
55.77000046,-132.490097,"Marine mammal",0
56.25143814,-132.9777527,"Marine mammal",0
55.3568306,-132.8850555,"Marine mammal",0
55.35813904,-132.8873596,"Marine mammal",0
55.35295105,-132.8725281,"Marine mammal",0
55.35251999,-132.8782043,"Marine mammal",0
55.30946,-133.338788,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
55.35673141,-132.8853455,"Marine mammal",0
58.67718887,-134.8900757,"Marine mammal",0
56.13484955,-132.9240112,"Marine mammal",0
55.35290146,-132.8724213,"Marine mammal",0
55.45190048,-132.8438263,"Marine mammal",0
55.82035828,-133.0133057,"Marine mammal",0
55.82035828,-133.0133057,"Marine mammal",0
55.89360809,-133.2439728,"Marine mammal",0
54.90441895,-132.3055573,"Marine mammal",0
55.09408951,-132.8094025,"Marine mammal",0
55.09270859,-132.8071136,"Marine mammal",0
58.36491013,-135.6798706,"Marine mammal",0
58.36491013,-135.6798706,"Marine mammal",0
58.36388016,-135.7184601,"Marine mammal",347
58.29721069,-134.6547089,"Marine mammal",0
58.5577507,-134.8468781,"Marine mammal",0
58.31914139,-134.6248169,"Marine mammal",0
58.30290985,-134.6483307,"Marine mammal",0
58.57600021,-134.7449951,"Marine mammal",0
58.57600021,-134.7449951,"Marine mammal",0
58.57600021,-134.7449951,"Marine mammal",0
58.238753,-134.564687,"Marine mammal",0
58.238753,-134.564687,"Marine mammal",0
58.23957062,-134.5642548,"Marine mammal",0
58.23981094,-134.5642242,"Marine mammal",0
58.23920059,-134.5643768,"Marine mammal",0
58.2192688,-134.5072479,"Marine mammal",0
58.23799133,-134.4689331,"Marine mammal",0
58.23027039,-134.4700775,"Marine mammal",0
58.2298317,-134.469223,"Marine mammal",0
58.22959137,-134.4695892,"Marine mammal",0
55.35412979,-132.8821259,"Marine mammal",0
55.45230865,-132.8368683,"Marine mammal",0
55.80385971,-133.0772247,"Marine mammal",0
55.8937912,-133.2324677,"Marine mammal",0
55.45832825,-132.7970734,"Marine mammal",0
55.46081924,-132.7965546,"Marine mammal",0
55.80588913,-133.1137085,"Marine mammal",0
55.82355118,-133.0127716,"Marine mammal",0
55.79990005,-132.9814911,"Marine mammal",0
55.80546951,-133.1124878,"Marine mammal",0
55.46767044,-132.9573364,"Marine mammal",0
58.43877029,-135.8996887,"Marine mammal",3338
58.44786835,-135.8977203,"Marine mammal",0
58.44060135,-135.8985748,"Marine mammal",8280
58.44729996,-135.8975372,"Marine mammal",3231.666667
58.37939835,-135.911026,"Marine mammal",4722.666667
58.43804932,-135.8995514,"Marine mammal",22594.33333
58.43156052,-135.911026,"Marine mammal",18184.33333
58.4471283,-135.8973846,"Marine mammal",7824
55.80524063,-133.1120758,"Marine mammal",0
55.79938889,-132.9818115,"Marine mammal",0
55.79418945,-132.9915619,"Marine mammal",0
55.79663849,-132.9886169,"Marine mammal",0
56.252242,-132.97836,"Marine mammal",0
55.51673126,-133.0495148,"Marine mammal",0
55.798167,-132.491033,"Marine mammal",0
55.82120132,-133.013031,"Marine mammal",0
56.69174,-134.25204,"Marine mammal",0
56.64334,-134.06453,"Marine mammal",0
56.67037964,-134.1679993,"Marine mammal",0
56.68275833,-134.1802673,"Marine mammal",0
56.67198181,-134.1695862,"Marine mammal",0
56.67692184,-134.1719208,"Marine mammal",0
56.69264984,-134.2089844,"Marine mammal",446.5
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.63999939,-132.8049927,"Marine mammal",0
56.63999939,-132.8049927,"Marine mammal",0
56.63999939,-132.8049927,"Marine mammal",0
56.63999939,-132.8049927,"Marine mammal",0
56.63999939,-132.8049927,"Marine mammal",0
56.50500107,-132.8249969,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.50500107,-132.8249969,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.50500107,-132.8249969,"Marine mammal",0
56.50500107,-132.8249969,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.95500183,-133.3150024,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.64799881,-132.7039948,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
56.62099838,-132.6199951,"Marine mammal",0
55.7546196,-132.5219421,"Marine mammal",0
55.75468826,-132.5222626,"Marine mammal",0
55.75468826,-132.5222626,"Marine mammal",0
55.58221054,-132.7671051,"Marine mammal",0
55.7546196,-132.5219421,"Marine mammal",0
55.75471115,-132.5218353,"Marine mammal",0
55.57944107,-132.6335449,"Marine mammal",0
55.58570099,-132.7746735,"Marine mammal",0
55.75471115,-132.5218964,"Marine mammal",0
55.75471115,-132.5218964,"Marine mammal",0
55.75471115,-132.5218964,"Marine mammal",0
55.75471115,-132.5218964,"Marine mammal",0
55.75471115,-132.5218964,"Marine mammal",0
55.76548004,-132.5297394,"Marine mammal",0
55.76548004,-132.5297394,"Marine mammal",0
55.5743103,-132.7082672,"Marine mammal",0
55.58227158,-132.7640991,"Marine mammal",0
55.58208847,-132.7655029,"Marine mammal",0
55.58221054,-132.7672882,"Marine mammal",0
55.58219147,-132.7675323,"Marine mammal",0
55.58219147,-132.767807,"Marine mammal",0
55.86182022,-132.6377869,"Marine mammal",0
55.86182022,-132.6377869,"Marine mammal",0
55.86236954,-132.6374054,"Marine mammal",0
55.8625412,-132.6377563,"Marine mammal",0
55.8625412,-132.6377563,"Marine mammal",0
55.8014183,-132.9512939,"Marine mammal",0
55.81235886,-132.9181976,"Marine mammal",0
55.80802155,-132.9075623,"Marine mammal",0
55.75455856,-132.9066772,"Marine mammal",0
55.75315094,-132.5258942,"Marine mammal",0
55.76211166,-132.5247498,"Marine mammal",0
55.66231155,-132.6376801,"Marine mammal",0
55.66231155,-132.6376801,"Marine mammal",0
55.75915909,-133.1096802,"Marine mammal",0
55.75915909,-133.1096802,"Marine mammal",0
55.75915909,-133.1096802,"Marine mammal",0
55.75915909,-133.1096802,"Marine mammal",0
55.75915909,-133.1096802,"Marine mammal",0
55.7706604,-133.1071777,"Marine mammal",0
55.75455856,-132.5228729,"Marine mammal",0
55.7546196,-132.5234985,"Marine mammal",0
55.7531395,-132.5264282,"Marine mammal",0
55.86235046,-132.6373901,"Marine mammal",0
55.86214828,-132.6379395,"Marine mammal",0
55.7531395,-132.5262909,"Marine mammal",0
55.86302948,-132.6374207,"Marine mammal",0
55.67633057,-132.7954254,"Marine mammal",0
55.67752075,-132.7990265,"Marine mammal",0
55.23091888,-132.7970428,"Marine mammal",0
55.23136902,-132.7959137,"Marine mammal",0
55.23136902,-132.7959137,"Marine mammal",0
55.23136902,-132.7959137,"Marine mammal",0
55.26662827,-133.4199066,"Marine mammal",0
55.34123993,-132.8360901,"Marine mammal",0
56.13183,-132.897171,"Marine mammal",0
55.3408699,-132.9824066,"Marine mammal",0
55.59960175,-132.7212372,"Marine mammal",0
55.59960175,-133.0175629,"Marine mammal",0
58.3563385,-134.4243469,"Marine mammal",0
55.70835114,-132.671463,"Marine mammal",0
55.70653152,-132.6569977,"Marine mammal",0
55.96292877,-132.9063416,"Marine mammal",0
55.9742012,-132.7497559,"Marine mammal",0
55.90647125,-132.7765656,"Marine mammal",0
55.90647125,-132.7765656,"Marine mammal",0
56.06715012,-133.1671295,"Marine mammal",0
56.50928116,-132.8844757,"Marine mammal",0
56.55667114,-132.9386749,"Marine mammal",0
56.55162048,-132.9332733,"Marine mammal",0
56.55356979,-132.9386749,"Marine mammal",0
55.90626907,-132.7785492,"Marine mammal",0
55.92638016,-132.8510742,"Marine mammal",0
55.83496094,-132.9622803,"Marine mammal",0
55.83013916,-132.9758148,"Marine mammal",0
55.82030106,-132.9399414,"Marine mammal",0
55.81829834,-132.9371948,"Marine mammal",0
55.81829834,-132.9371948,"Marine mammal",0
55.81829834,-132.9371948,"Marine mammal",0
55.81829834,-132.9371948,"Marine mammal",0
55.28506088,-131.7808228,"Marine mammal",0
55.33160019,-131.6426392,"Marine mammal",0
55.86182022,-132.6377869,"Marine mammal",0
56.239224,-132.984204,"Marine mammal",0
58.45204926,-135.7713776,"Marine mammal",18141
55.75194931,-132.8333282,"Marine mammal",0
55.75490952,-132.8360748,"Marine mammal",0
55.09273911,-132.806488,"Marine mammal",0
55.7620697,-133.0498962,"Marine mammal",0
55.45338058,-132.8432312,"Marine mammal",0
55.63475037,-132.9362183,"Marine mammal",0
55.7627182,-133.079361,"Marine mammal",0
56.13219833,-132.8980103,"Marine mammal",0
55.63475037,-132.9362183,"Marine mammal",0
55.46770859,-132.9558716,"Marine mammal",0
56.23907852,-132.9719238,"Marine mammal",2354
55.46667862,-132.9614868,"Marine mammal",0
55.7300415,-132.5612793,"Marine mammal",0
55.77965927,-133.4535828,"Marine mammal",0
55.7790184,-133.4491882,"Marine mammal",0
55.7807312,-133.4548035,"Marine mammal",0
55.784729,-133.4898376,"Marine mammal",0
55.79084015,-133,"Marine mammal",0
56.23791885,-132.9679718,"Marine mammal",0
56.23957062,-132.978714,"Marine mammal",0
56.13216019,-132.8978729,"Marine mammal",0
58.2635994,-134.385376,"Marine mammal",0
58.292488,-134.528612,"Marine mammal",0
58.25355148,-134.302536,"Marine mammal",0
58.26834106,-134.3951569,"Marine mammal",0
55.45259094,-131.2875214,"Marine mammal",0
55.45172119,-131.2852936,"Marine mammal",0
55.45172119,-131.2852936,"Marine mammal",0
55.45639038,-131.2711639,"Marine mammal",0
55.44166946,-131.2483368,"Marine mammal",0
55.43785095,-131.2492981,"Marine mammal",0
55.43503952,-131.2528534,"Marine mammal",0
55.43503952,-131.2528534,"Marine mammal",0
55.43508911,-131.2528839,"Marine mammal",0
55.43508911,-131.2528839,"Marine mammal",0
55.43508911,-131.2528839,"Marine mammal",0
55.43508911,-131.2528839,"Marine mammal",0
55.4392395,-131.246933,"Marine mammal",0
55.42861176,-131.2649841,"Marine mammal",0
55.42771912,-131.2658234,"Marine mammal",0
55.42486954,-131.2675323,"Marine mammal",0
55.4017601,-131.2903748,"Marine mammal",0
55.40018845,-131.2873077,"Marine mammal",0
55.40018845,-131.2873077,"Marine mammal",0
55.39381027,-131.2910461,"Marine mammal",0
55.39255142,-131.2944794,"Marine mammal",0
55.38718033,-131.2941895,"Marine mammal",0
55.4631691,-131.2791138,"Marine mammal",0
55.48125076,-131.2793121,"Marine mammal",0
55.48881149,-131.2781525,"Marine mammal",0
55.49399948,-131.2832031,"Marine mammal",0
55.31557083,-131.2972107,"Marine mammal",0
55.51314926,-131.2984619,"Marine mammal",0
55.5123291,-131.298111,"Marine mammal",0
56.60808945,-132.7138367,"Marine mammal",0
56.62894058,-132.6957855,"Marine mammal",0
56.62894058,-132.6957855,"Marine mammal",0
56.62894058,-132.6957855,"Marine mammal",0
56.6191597,-132.6084595,"Marine mammal",0
56.12907028,-132.913681,"Marine mammal",0
56.12907028,-132.913681,"Marine mammal",0
56.12907028,-132.913681,"Marine mammal",0
56.12907028,-132.913681,"Marine mammal",0
58.28134918,-134.427597,"Marine mammal",0
58.30955887,-134.3933716,"Marine mammal",0
58.30955887,-134.3933716,"Marine mammal",0
58.30955887,-134.3933716,"Marine mammal",0
58.30955887,-134.3933716,"Marine mammal",0
58.30955887,-134.3933716,"Marine mammal",0
58.37726974,-135.7110901,"Marine mammal",24439
58.37594986,-135.711792,"Marine mammal",6722
58.37591171,-135.7142029,"Marine mammal",9483
58.38071823,-135.68367,"Marine mammal",3073
58.38029861,-135.6839752,"Marine mammal",6734
58.38082123,-135.6826324,"Marine mammal",38823
58.36798096,-135.6739349,"Marine mammal",0
58.38026047,-135.6840363,"Marine mammal",63363
58.38130188,-135.6773224,"Marine mammal",606
58.38122177,-135.6778107,"Marine mammal",0
58.35499954,-135.6410065,"Marine mammal",0
58.35499954,-135.6410065,"Marine mammal",4652
58.35499954,-135.6410065,"Marine mammal",3002
58.35499954,-135.6410065,"Marine mammal",0
58.35499954,-135.6410065,"Marine mammal",4057
58.35499954,-135.6410065,"Marine mammal",388
58.35499954,-135.6410065,"Marine mammal",1556
58.35499954,-135.6410065,"Marine mammal",0
58.35549927,-134.4008942,"Marine mammal",0
58.35549927,-134.4008942,"Marine mammal",0
58.35549927,-134.4008942,"Marine mammal",0
58.27299881,-134.4190063,"Marine mammal",0
55.44924927,-131.2794495,"Marine mammal",0
55.44501877,-131.2522278,"Marine mammal",0
55.43706894,-131.2528839,"Marine mammal",0
55.43497086,-131.2528992,"Marine mammal",0
55.42906952,-131.2529449,"Marine mammal",0
55.42887878,-131.2588806,"Marine mammal",0
55.42929077,-131.2607727,"Marine mammal",0
55.42930984,-131.2628174,"Marine mammal",0
55.42887115,-131.2643738,"Marine mammal",0
55.42433167,-131.2678375,"Marine mammal",0
55.42433167,-131.2678375,"Marine mammal",0
55.42433167,-131.2678375,"Marine mammal",0
55.42433167,-131.2678375,"Marine mammal",0
55.42433167,-131.2678375,"Marine mammal",0
55.42269897,-131.2685852,"Marine mammal",0
55.40660095,-131.2841644,"Marine mammal",0
55.40660095,-131.2841644,"Marine mammal",0
55.40660095,-131.2841644,"Marine mammal",0
55.40647888,-131.2858124,"Marine mammal",0
55.40647888,-131.2858124,"Marine mammal",0
55.40647888,-131.2858124,"Marine mammal",0
55.4063797,-131.2879181,"Marine mammal",0
55.40557861,-131.2899628,"Marine mammal",0
55.39735031,-131.2892151,"Marine mammal",0
55.39735031,-131.2892151,"Marine mammal",0
55.51203918,-131.3032837,"Marine mammal",0
55.51203918,-131.3032837,"Marine mammal",0
56.67533875,-133.0422211,"Marine mammal",0
56.66909027,-133.0424042,"Marine mammal",0
56.68798065,-133.0822906,"Marine mammal",0
56.68817902,-133.0850983,"Marine mammal",0
56.68544006,-133.1217499,"Marine mammal",0
56.75848007,-133.2193451,"Marine mammal",0
56.77666092,-133.1628723,"Marine mammal",0
56.97254181,-133.2877045,"Marine mammal",0
56.96569824,-133.2840729,"Marine mammal",0
56.95502853,-133.2762451,"Marine mammal",0
56.93357086,-133.213623,"Marine mammal",0
56.9335289,-133.2077637,"Marine mammal",0
56.9329,-133.2055,"Marine mammal",0
56.93283081,-133.2015533,"Marine mammal",0
56.93357086,-133.1969757,"Marine mammal",0
56.93357849,-133.1968994,"Marine mammal",0
56.93122864,-133.1692352,"Marine mammal",0
56.93119049,-133.1690063,"Marine mammal",0
56.93117905,-133.1689453,"Marine mammal",0
56.9306488,-133.1664276,"Marine mammal",0
56.93360901,-133.2148132,"Marine mammal",0
56.93355942,-133.2234344,"Marine mammal",0
56.92475128,-133.2311096,"Marine mammal",0
58.21720886,-134.5067902,"Marine mammal",0
58.26448059,-134.3826141,"Marine mammal",0
58.3336792,-134.4421539,"Marine mammal",0
58.30009842,-134.6371918,"Marine mammal",0
56.70592117,-133.1334381,"Marine mammal",0
56.53250122,-132.7657013,"Marine mammal",0
56.53250122,-132.7657013,"Marine mammal",0
56.52441025,-132.9074097,"Marine mammal",0
56.52799988,-132.9148712,"Marine mammal",0
56.53305054,-132.9311829,"Marine mammal",0
56.54779053,-132.9259796,"Marine mammal",0
56.54943085,-132.9259644,"Marine mammal",0
56.55373001,-132.9371643,"Marine mammal",0
56.56412888,-132.9351959,"Marine mammal",0
56.67124176,-132.7349701,"Marine mammal",0
56.65930176,-132.7778473,"Marine mammal",0
56.67736053,-133.0365906,"Marine mammal",0
56.67729187,-133.0379181,"Marine mammal",0
56.6769104,-133.0429535,"Marine mammal",0
56.67665863,-133.0428772,"Marine mammal",0
56.6760788,-133.0427246,"Marine mammal",0
56.67655945,-133.0566254,"Marine mammal",0
56.6878891,-133.0771637,"Marine mammal",0
56.68790054,-133.078064,"Marine mammal",0
56.68790054,-133.078064,"Marine mammal",0
56.6907692,-133.1005554,"Marine mammal",0
56.69036102,-133.1085358,"Marine mammal",0
56.69401932,-133.0137634,"Marine mammal",0
56.73886108,-133.1810455,"Marine mammal",0
56.76863861,-133.1903534,"Marine mammal",0
56.77384949,-133.1678772,"Marine mammal",0
56.78081894,-133.1472168,"Marine mammal",0
56.78171921,-133.1186676,"Marine mammal",0
56.78480148,-133.1092682,"Marine mammal",0
58.35430145,-134.4089813,"Marine mammal",0
58.25988007,-134.5652466,"Marine mammal",0
56.764369,-134.066497,"Marine mammal",21626
56.775757,-134.043656,"Marine mammal",0
56.783389,-134.024655,"Marine mammal",100905
56.790959,-134.027554,"Marine mammal",0
56.793898,-134.028189,"Marine mammal",0
56.803358,-134.032032,"Marine mammal",0
56.805747,-134.034994,"Marine mammal",0
56.810091,-134.037424,"Marine mammal",0
56.813444,-134.043295,"Marine mammal",0
56.815882,-134.050263,"Marine mammal",0
56.821736,-134.06163,"Marine mammal",0
56.836279,-134.165161,"Marine mammal",0
56.82679,-134.197571,"Marine mammal",0
56.821767,-134.265144,"Marine mammal",0
56.808307,-134.258884,"Marine mammal",0
56.794278,-134.259559,"Marine mammal",0
56.761532,-134.252619,"Marine mammal",0
56.746659,-134.241708,"Marine mammal",0
56.722353,-134.225185,"Marine mammal",0
56.703375,-134.226349,"Marine mammal",0
56.692643,-134.207409,"Marine mammal",4440
56.684649,-134.182356,"Marine mammal",0
56.671879,-134.170026,"Marine mammal",36799
56.658763,-134.15102,"Marine mammal",0
56.653019,-134.119859,"Marine mammal",0
56.648566,-134.08339,"Marine mammal",692
56.648112,-134.08164,"Marine mammal",0
56.759635,-133.22208,"Marine mammal",0
56.76067,-133.218443,"Marine mammal",0
56.76429,-133.208501,"Marine mammal",0
56.776089,-133.162676,"Marine mammal",0
56.780224,-133.155297,"Marine mammal",0
56.760321,-133.210412,"Marine mammal",0
56.76825,-133.198541,"Marine mammal",0
56.767198,-133.183046,"Marine mammal",0
56.756871,-133.193975,"Marine mammal",0
56.73588,-133.214613,"Marine mammal",0
56.780056,-133.139857,"Marine mammal",0
56.781501,-133.151365,"Marine mammal",0
56.775946,-133.162542,"Marine mammal",0
56.771365,-133.180904,"Marine mammal",0
56.760293,-133.189652,"Marine mammal",0
56.762878,-133.225192,"Marine mammal",0
56.756089,-133.218601,"Marine mammal",0
56.737157,-133.179584,"Marine mammal",0
56.728506,-133.174327,"Marine mammal",0
56.720304,-133.160829,"Marine mammal",0
56.700129,-133.085192,"Marine mammal",0
56.697356,-133.055601,"Marine mammal",0
58.35432053,-134.4097137,"Marine mammal",0
55.78845978,-133.5028229,"Marine mammal",0
55.78845978,-133.50283,"Marine mammal",0
55.77999878,-133.5,"Marine mammal",4854
55.77999878,-133.5,"Marine mammal",0
55.77999878,-133.5,"Marine mammal",0
55.77999878,-133.5,"Marine mammal",0
55.79759979,-133.1744995,"Marine mammal",0
54.87107086,-132.8619537,"Marine mammal",0
54.84503174,-132.7378998,"Marine mammal",0
55.8085289,-133.0886688,"Marine mammal",0
54.84730148,-132.7393036,"Marine mammal",0
55.78308868,-133.2049408,"Marine mammal",0
55.77037048,-133.2270813,"Marine mammal",0
55.77360153,-133.2244568,"Marine mammal",0
56.23883057,-132.9756165,"Marine mammal",0
56.23731995,-132.966507,"Marine mammal",0
55.82022095,-133.0134125,"Marine mammal",0
55.28524,-132.9157,"Marine mammal",0
55.26355,-132.9281,"Marine mammal",0
55.38192,-132.802,"Marine mammal",0
55.39894,-132.84032,"Marine mammal",0
55.26355,-132.9281,"Marine mammal",0
55.33001,-132.66081,"Marine mammal",0
55.28129,-132.85696,"Marine mammal",0
55.26727,-132.80972,"Marine mammal",0
55.34167,-132.76913,"Marine mammal",0
55.21222,-132.81032,"Marine mammal",0
55.61214066,-132.4769287,"Marine mammal",0
55.60578156,-132.4320984,"Marine mammal",0
55.48495865,-132.8327637,"Marine mammal",0
58.35435104,-134.4355927,"Marine mammal",0
58.35620117,-134.4178467,"Marine mammal",0
58.2611084,-134.5153961,"Marine mammal",0
58.35435104,-134.4098663,"Marine mammal",0
58.35393906,-134.4075165,"Marine mammal",0
56.73299026,-132.7835541,"Marine mammal",0
56.69099045,-133.029953,"Marine mammal",0
56.70896912,-133.1199646,"Marine mammal",0
56.71163177,-133.1374969,"Marine mammal",0
56.72782135,-133.1718445,"Marine mammal",0
56.77231979,-133.1762543,"Marine mammal",0
56.77301025,-133.1740875,"Marine mammal",0
56.77412033,-133.1658783,"Marine mammal",0
56.78019,-133.1257935,"Marine mammal",0
56.7869606,-133.1065979,"Marine mammal",0
56.67065811,-134.2590027,"Marine mammal",0
56.71062088,-134.2305603,"Marine mammal",0
56.79536057,-134.2604218,"Marine mammal",0
56.81158829,-134.1526642,"Marine mammal",0
56.7419281,-134.0751801,"Marine mammal",0
56.23912048,-132.9705353,"Marine mammal",0
55.70566177,-132.8382111,"Marine mammal",0
55.62863922,-133.0443115,"Marine mammal",0
55.44971848,-132.8352814,"Marine mammal",0
55.62863922,-133.0443115,"Marine mammal",0
55.80554962,-133.1125183,"Marine mammal",0
55.51850891,-133.027832,"Marine mammal",985
55.51813889,-133.029541,"Marine mammal",0
55.80554962,-133.1125183,"Marine mammal",0
55.51800919,-133.0300903,"Marine mammal",0
55.62863922,-133.0443115,"Marine mammal",0
55.51847839,-133.0279999,"Marine mammal",0
55.77981186,-133.4533539,"Marine mammal",0
55.78966141,-133.4766846,"Marine mammal",0
55.78504181,-133.4967041,"Marine mammal",0
55.78396988,-133.4873962,"Marine mammal",288.3333333
55.78128052,-133.4564514,"Marine mammal",129876.6667
55.76826859,-132.7271881,"Marine mammal",0
55.74185944,-132.8283691,"Marine mammal",0
55.74042892,-132.8265686,"Marine mammal",0
55.73197174,-132.823288,"Marine mammal",0
55.73052979,-132.8219452,"Marine mammal",0
55.72660065,-132.821991,"Marine mammal",0
55.72467041,-132.5545197,"Marine mammal",0
55.72467041,-132.5545197,"Marine mammal",0
55.74604034,-132.4865112,"Marine mammal",0
55.99200058,-132.7878265,"Marine mammal",0
55.88043976,-132.8710938,"Marine mammal",0
55.88246918,-132.8023376,"Marine mammal",0
55.90610886,-132.7849121,"Marine mammal",0
55.78577042,-133.4974976,"Marine mammal",0
58.4034996,-135.8454895,"Marine mammal",0
58.4034996,-135.8454895,"Marine mammal",0
58.40483093,-135.8472595,"Marine mammal",1228.666667
58.40483093,-135.8454895,"Marine mammal",34592.33333
58.40010834,-135.7882385,"Marine mammal",0
58.40538025,-135.7882385,"Marine mammal",0
58.3823204,-135.8905182,"Marine mammal",758.3333333
58.3823204,-135.8905182,"Marine mammal",0
58.38520813,-135.8723602,"Marine mammal",0
58.34679031,-135.707016,"Marine mammal",0
58.37728119,-135.7108917,"Marine mammal",899.3333333
58.37675858,-135.7082214,"Marine mammal",599.6666667
58.37657166,-135.7074127,"Marine mammal",469.6666667
55.69989014,-132.4959869,"Marine mammal",0
58.3260498,-134.5783844,"Marine mammal",0
56.8006897,-132.9378052,"Marine mammal",0
58.30208969,-134.3957062,"Marine mammal",0
58.27442932,-134.4141083,"Marine mammal",0
58.25085068,-134.2984467,"Marine mammal",0
58.25085068,-134.2984467,"Marine mammal",0
58.25085068,-134.2984467,"Marine mammal",0
58.25085068,-134.2984467,"Marine mammal",0
58.25085068,-134.2984467,"Marine mammal",0
58.38784027,-134.5089569,"Marine mammal",0
58.45277,-135.70496,"Marine mammal",0
58.45177,-135.70496,"Marine mammal",0
58.383441,-135.632288,"Marine mammal",640
58.383441,-135.632288,"Marine mammal",46987
58.383441,-135.632288,"Marine mammal",54608
58.385239,-135.631434,"Marine mammal",6943
